"Data Source","Indicadores del desarrollo mundial",

"Last Updated Date","2021-11-23",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Armenia","ARM","Riesgo de contraer gastos empobrecedores relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.IRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.7","16.5","12.6","5.6","5.9","3.9","4.1","5.3","3.9","3.2","4.1","4.5","6.4","6.2","5.7","5.5","4.6","3.5",
"Samoa Americana","ASM","Riesgo de contraer gastos empobrecedores relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.IRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Antigua y Barbuda","ATG","Riesgo de contraer gastos empobrecedores relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.IRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Riesgo de contraer gastos empobrecedores relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.IRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","0","0","0","0","0.1","0.1","0.1","0.1","0.1","0.1","0","0","0","0","0","0","0",
"Austria","AUT","Riesgo de contraer gastos empobrecedores relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.IRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Azerbaiyán","AZE","Riesgo de contraer gastos empobrecedores relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.IRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.1","40.8","33.8","23.3","12.4","11.8","8.8","14.4","9.4","7.3","8.7","7.9","8.2","7.7","7.8","7.4","6.9","6.3",
"Burundi","BDI","Riesgo de contraer gastos empobrecedores relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.IRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.4","98.5","98.7","99.3","99","98.9","98.7","99","99","98.9","97.4","97","97.4","97.7","98.2","98.4","98.2","",
"Bélgica","BEL","Riesgo de contraer gastos empobrecedores relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.IRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Benin","BEN","Riesgo de contraer gastos empobrecedores relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.IRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.8","44.6","43.2","43.8","42","42.6","41.3","41.4","44.3","46.4","45.6","44.9","45.8","47.7","46.6","47.3","47","46",
"Burkina Faso","BFA","Riesgo de contraer gastos empobrecedores relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.IRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.8","72.1","71.3","69.7","67.9","66.4","67.1","65.1","64.3","62.5","60.4","60.2","58.7","58.4","59","58.7","57.1","54.2",
"Bangladesh","BGD","Riesgo de contraer gastos empobrecedores relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.IRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.8","80.6","77.1","77","71.9","69.1","69.3","68.9","64.9","65.3","62.7","61.1","57.8","56.8","54.5","48.7","45.8","43.8",
"Bulgaria","BGR","Riesgo de contraer gastos empobrecedores relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.IRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.5","3.2","1.6","2","2.9","2.2","2.9","3","3.2","3.5","4.8","3.9","3.8","3.4","3.2",
"Bahrein","BHR","Riesgo de contraer gastos empobrecedores relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.IRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bahamas","BHS","Riesgo de contraer gastos empobrecedores relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.IRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bosnia y Herzegovina","BIH","Riesgo de contraer gastos empobrecedores relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.IRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.4","2.2","2.2","2.1","2.1","2.2","2","1.8","1.6","1.6","1.5","1.3","1.2","1.2",
"Belarús","BLR","Riesgo de contraer gastos empobrecedores relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.IRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.4","5.2","4.8","4","3.3","1.7","2","1.8","1.1","0.7","0.5","0.5","0.4","0.3","0.3","0.2","0.1","0.1",
"Belice","BLZ","Riesgo de contraer gastos empobrecedores relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.IRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","20.9","20.6","20.8","21.3","22.5","21.9","21.6","20.9","22.5","21","22.1","21.7","19.9","21.5","22.4","22.5","23.2",
"Bermudas","BMU","Riesgo de contraer gastos empobrecedores relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.IRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Riesgo de contraer gastos empobrecedores relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.IRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.2","51.6","53","51.9","49.7","44.5","43","42.2","38.8","37.7","38.7","36.6","34.6","31.6","28.7","27.6","25.9","11.1",
"Brasil","BRA","Riesgo de contraer gastos empobrecedores relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.IRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.5","20.8","19.4","19.2","17.3","15.4","14.6","13.9","12.9","13.1","12.2","11","11.8","13.3","13.3","13.3","13.4","13.4",
"Barbados","BRB","Riesgo de contraer gastos empobrecedores relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.IRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Brunei Darussalam","BRN","Riesgo de contraer gastos empobrecedores relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.IRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bhután","BTN","Riesgo de contraer gastos empobrecedores relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.IRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.3","25.8","24.8","18.9","30.2","33.8","29.8","29.1","25.9","29.4","15.7","16.5","15.2","16.5","12.7","10.3","8.2","6.7",
"Botswana","BWA","Riesgo de contraer gastos empobrecedores relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.IRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.3","40.9","40.6","40.2","37.5","35.2","29.3","27.6","26.9","26.8","26","26","17.2","17.4","16.3","16.6","16","6.5",
"República Centroafricana","CAF","Riesgo de contraer gastos empobrecedores relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.IRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75","","","","","","","","","","","","","",
"Canadá","CAN","Riesgo de contraer gastos empobrecedores relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.IRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Europa Central y del Báltico","CEB","Riesgo de contraer gastos empobrecedores relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.IRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.41931792974881","1.99940177676806","1.7123268244031","1.24307411077341","0.937646761399878","1.08636488336527","1.02176620957953","0.960374383298841","1.10951756649265","1.16915668520095","1.03014302585992","0.93463657293933","0.914067588298449","0.831335290596139","0.730329303492209","0.705459361201616","0.660302943880724",
"Suiza","CHE","Riesgo de contraer gastos empobrecedores relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.IRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0.1","0.1","0.1","0","0","0","0","0","0","0","0","0","0","0","0",
"Islas del Canal","CHI","Riesgo de contraer gastos empobrecedores relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.IRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Riesgo de contraer gastos empobrecedores relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.IRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.5","12.9","12.3","8.5","7.7","10.6","6.7","6.5","5.2","4.9","4.6","4.5","3.7","3.6","3.4","3.4","7.9","8.5",
"China","CHN","Riesgo de contraer gastos empobrecedores relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.IRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.3","47","43.4","40.3","36.6","35.1","30.8","28.1","23.9","20.6","15.1","14.2","11.4","10.2","9.3","7.4","6.7","6.1",
"Côte d'Ivoire","CIV","Riesgo de contraer gastos empobrecedores relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.IRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.2","","","","","","","","","","","","","",
"Camerún","CMR","Riesgo de contraer gastos empobrecedores relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.IRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.1","46.3","46.8","45.3","44.6","44.8","44.8","45.3","44.9","43.9","43","44.1","43.8","","","44.4","41.8","39.3",
"Congo, República Democrática del","COD","Riesgo de contraer gastos empobrecedores relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.IRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.1","92.5","90.9","92.1","91.6","91.7","89.9","92.7","90","87.3","87","85.8","84.5","85.8","86.8","85.4","84.4",
"Congo, República del","COG","Riesgo de contraer gastos empobrecedores relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.IRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.5","51.1","49.4","42.1","42.5","37.5","41.8","51.4","43.6","48.6","46.1","44.1","57.2","66.3","67.9","66.7",
"Colombia","COL","Riesgo de contraer gastos empobrecedores relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.IRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.3","22.2","20.3","20","19.6","20.9","19.4","19.5","16.8","15.6","15.3","15.2","13.2","12.7","11.2","12.4","12","11.4",
"Comoras","COM","Riesgo de contraer gastos empobrecedores relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.IRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.5","47.2","47.3","47","47.5","45.5","46.7","44.7","45.6","44.3","35.4","34.8","35.1","34.2","34.3","34","34.2",
"Cabo Verde","CPV","Riesgo de contraer gastos empobrecedores relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.IRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.2","20.8","20.5","20.5","20.6","19.9","19.3","20.1","15","14.8","13.6","13","12.6","11",
"Costa Rica","CRI","Riesgo de contraer gastos empobrecedores relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.IRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.2","12.6","11.7","12.3","12.1","10.6","12.6","9.8","9.9","9","9.9","8.8","8.1","8.3","7.8","7.2","7.1","7.3",
"Estados pequeos del Caribe","CSS","Riesgo de contraer gastos empobrecedores relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.IRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cuba","CUB","Riesgo de contraer gastos empobrecedores relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.IRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Curacao","CUW","Riesgo de contraer gastos empobrecedores relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.IRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Islas Caimán","CYM","Riesgo de contraer gastos empobrecedores relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.IRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chipre","CYP","Riesgo de contraer gastos empobrecedores relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.IRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","0.1","0.2","0.2","0.2","0.2","0.1","0.2","0.4","1","0.6","0.4","0.3","0.2","0.1","0.1","0.1",
"República Checa","CZE","Riesgo de contraer gastos empobrecedores relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.IRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Alemania","DEU","Riesgo de contraer gastos empobrecedores relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.IRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Djibouti","DJI","Riesgo de contraer gastos empobrecedores relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.IRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Dominica","DMA","Riesgo de contraer gastos empobrecedores relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.IRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Dinamarca","DNK","Riesgo de contraer gastos empobrecedores relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.IRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"República Dominicana","DOM","Riesgo de contraer gastos empobrecedores relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.IRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.7","23.1","21","20.9","15.8","13.7","13.8","11.6","11.9","10","11.8","7.6","8.3","8.5","6","6","6.1","5.8",
"Argelia","DZA","Riesgo de contraer gastos empobrecedores relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.IRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.5","22","20.9","19.4","18.2","17.6","16.1","16.4","7.6","6.4","6.2","5.4","6","5.4","6","5.2","5.7","5.8",
"Asia oriental y el Pacífico (excluido altos ingresos)","EAP","Riesgo de contraer gastos empobrecedores relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.IRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.1966976193356","42.6392254665584","39.7406497395648","36.9637397718958","34.129457309723","32.6613945842618","29.1695905687888","27.2256347212538","24.4096391403332","21.4714467982396","17.1852879002824","16.2139461328179","13.6765991027778","12.37565866223","11.2906443829476","9.65344069129645","8.81639361491499","7.96833061284507",
"inicial del dividendo demográfico","EAR","Riesgo de contraer gastos empobrecedores relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.IRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.1180912115833","48.1505372210266","46.6326021377216","44.8533621794992","42.9683481933817","41.279840467568","40.349341469186","38.238871494288","35.6284491166086","35.5461552118526","31.7572314475909","29.9893539862608","29.5451450068699","27.989550885644","25.8966519181868","24.0478086922294","23.352758360663","21.5237337588465",
"Asia oriental y el Pacífico","EAS","Riesgo de contraer gastos empobrecedores relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.IRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.6971209690168","42.1651866812985","39.2965172333939","35.6123849620071","32.886458067823","29.5005631057352","26.3572095585881","24.604923450171","22.0705289113557","19.420987588534","15.5517355990618","14.6782682230863","12.3868146210803","11.213951436801","10.2361162437206","8.75560174289966","7.99980186925118","7.23393177537942",
"Europa y Asia central (excluido altos ingresos)","ECA","Riesgo de contraer gastos empobrecedores relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.IRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.5054061238435","17.4307438971382","16.9568949508132","13.3042161219092","11.7794064375177","10.4606088360693","9.86122677207049","9.36913996155344","8.39044040941403","7.88554319079072","7.46751231777018","6.72400723600717","6.96312676702823","6.48653191630367","6.12492515777813","5.85781440963296","5.66359898617036","5.36984293379233",
"Europa y Asia central","ECS","Riesgo de contraer gastos empobrecedores relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.IRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.48011196683621","7.78244284278154","7.2745319470067","5.93026581592373","5.29343527778812","4.67095652219243","4.41035653480689","4.185535543242","3.77336098852119","3.60892880626638","3.42959671561297","3.08965412742145","3.19348591196156","2.97632045127291","2.80804671550932","2.6819172796016","2.60136068544363","2.4675808828264",
"Ecuador","ECU","Riesgo de contraer gastos empobrecedores relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.IRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.6","29.6","28","26.5","26.7","21.8","20.8","19.7","16.5","15.7","15.9","14","15.1","14.9","14.1","14.3","14.4","15.1",
"Egipto, República Árabe de","EGY","Riesgo de contraer gastos empobrecedores relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.IRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.8","22.2","22.5","20.6","18.5","16.9","15.6","14.6","13.1","10.9","9.7","9.7","11.5","13.7","10.8","11.7","11","9.7",
"Zona del Euro","EMU","Riesgo de contraer gastos empobrecedores relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.IRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.116845616250611","0.345764459860815","0.285099887793533","0.199545105061291","0.172046311919606","0.161129974454395","0.225143059093316","0.175192976242776","0.182093810268531","0.207138386238242","0.203219775579762","0.19522380597417","0.178534267779449","0.172406108515271","0.15333675180067","0.135553598379826","0.145306632046566","0.132432644881791",
"Eritrea","ERI","Riesgo de contraer gastos empobrecedores relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.IRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"España","ESP","Riesgo de contraer gastos empobrecedores relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.IRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.1","0","0.1","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.1","0.1","0.1","0.1",
"Estonia","EST","Riesgo de contraer gastos empobrecedores relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.IRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.5","10.7","8.6","7.8","4.7","4","5.3","5.7","5.6","6","7.7","7.2","5.1","3.3","3.3","2.8","4.8","2.6",
"Etiopía","ETH","Riesgo de contraer gastos empobrecedores relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.IRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Unión Europea","EUU","Riesgo de contraer gastos empobrecedores relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.IRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.10807669244553","0.59036060897432","0.388578603233473","0.434386751439469","0.315065117280527","0.242564833468812","0.292434163255749","0.275668354043723","0.279296101555444","0.321486127317932","0.334093061232209","0.295874848243542","0.271854237090508","0.260905755361657","0.228051088224251","0.201470725157598","0.199931059618355","0.184301136343754",
"Frágiles y situaciones de conflicto afectados","FCS","Riesgo de contraer gastos empobrecedores relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.IRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.5677633366717","44.0483454342931","44.686097757361","43.649092452823","","","42.5283937371863","","",
"Finlandia","FIN","Riesgo de contraer gastos empobrecedores relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.IRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Fiji","FJI","Riesgo de contraer gastos empobrecedores relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.IRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
