"Data Source","Indicadores del desarrollo mundial",

"Last Updated Date","2021-11-23",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Burkina Faso","BFA","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.84836864","4.94217682","5.43493128","5.56972933","8.39099884","6.04864073","6.54068899","6.27068281","7.32152605","7.62939453","6.03235197","6.58739376","4.69605827","6.38293266","7.77367115","7.15264177","11.03399467","9.99147034","8.78477192","","",
"Bangladesh","BGD","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.20978928","3.57829118","4.53987026","4.75530863","4.86526632","4.38878441","4.72820282","5.07503128","3.84079933","4.11516047","4.43938971","4.14084101","3.95503187","3.58483458","3.61174417","3.37967944","3.02007985","2.99446297","2.97787333","","",
"Bulgaria","BGR","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.51121902","9.46551609","10.74446106","11.33319283","10.82743073","11.16988087","10.79413986","9.10522079","9.38719082","9.03584766","10.84859562","11.41062927","11.18046284","10.70716476","10.36404419","10.25458908","11.78754616","11.629076","11.58668804","","",
"Bahrein","BHR","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.18348217","8.89822197","8.06695652","8.50607109","8.66226673","8.61778069","8.75506592","9.26876259","9.17777824","10.11316204","8.47641277","8.05977345","8.40824127","8.18102837","10.09125328","8.82869816","8.49393845","8.49393845","7.21479273","","",
"Bahamas","BHS","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.76157379","13.36153412","13.05284691","13.26399422","13.14751816","12.8528223","12.69744682","12.56744671","13.93126965","13.89686775","14.59442806","13.27931595","13.08843803","14.20603085","14.44155407","12.74655914","14.56352806","16.89488029","15.86937904","","",
"Bosnia y Herzegovina","BIH","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.25858736","8.62529469","9.32255745","11.58645248","11.32033443","10.81009102","10.95802784","11.32541561","10.91939926","12.52639008","12.40111542","13.51721764","13.88137913","14.61209774","14.39765739","14.87357044","15.48941898","15.38859272","15.1389389","","",
"Belarús","BLR","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.1293211","10.04257679","9.32076073","10.07395554","9.99574471","10.05169868","8.44287395","8.12453842","5.80340672","6.73101711","8.68532658","7.66490793","8.85453033","8.74394226","8.68483734","8.82638741","10.30651283","10.1955843","10.60647964","","",
"Belice","BLZ","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.84757805","6.8270483","7.56447172","7.10254526","7.54679155","8.42564297","9.76786232","9.97341347","13.090065","12.35648346","12.73263359","12.66675854","12.43657017","12.61159515","12.24576569","11.38270187","11.98878384","11.21361637","12.46295452","","",
"Bermudas","BMU","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.29598331","8.18012047","7.81595182","8.61168194","7.83916283","8.29879856","8.75200176","8.50024891","7.64689159","8.81728458","9.70590305","8.54341412","8.31437492","8.48908901","8.53603649","9.65779591","11.0932703","11.5229702","12.08904457","","",
"Brasil","BRA","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.06367397","9.69551659","9.47279358","8.56179619","9.0831356","8.41349697","9.035326","9.26316833","9.36739159","9.99330902","8.96669197","9.22323895","9.01104164","9.48340034","9.6032238","9.89121819","9.9722681","10.30662632","10.30064011","","",
"Barbados","BRB","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.27690411","12.37926769","9.01399517","11.11892796","13.41295052","11.7785635","11.79474163","10.16448784","10.88561249","11.25129318","10.37446213","10.24545479","12.40838051","10.81262302","9.9165802","9.08461857","9.29360676","9.08029747","9.88513851","","",
"Brunei Darussalam","BRN","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.72010231","5.97160959","5.1140027","6.98940849","6.39551497","6.43293333","5.81376076","5.77389622","6.20709467","6.21688652","5.77683496","5.74302435","5.44353485","5.12074184","5.20392704","5.86489248","6.15329981","5.87075901","7.13899708","","",
"Bhután","BTN","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.58025742","6.47566414","7.79504251","7.67584658","9.09200382","6.77027702","6.68634558","7.42268133","6.63642788","6.63299942","5.5985055","6.33317661","6.65708685","7.24853945","8.03099823","9.95313644","8.30409527","7.90056944","7.61215687","","",
"Botswana","BWA","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.17829704","8.17829704","8.17829704","8.17829704","8.17829704","8.17829704","8.17829704","8.17829704","7.64480686","6.25206232","8.06093407","9.63225174","10.68447876","11.93448162","10.95858097","10.41588783","11.21129513","14.31547356","14.31576443","","",
"República Centroafricana","CAF","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.99597168","10.6684103","8.55094528","12.56379032","11.2870121","6.35750151","9.04977798","9.78751659","4.59083652","4.30781603","3.30828428","2.67321658","4.29381895","7.08746099","3.94490576","3.26452541","4.95389891","5.25751781","4.23182249","","",
"Canadá","CAN","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.8156271","15.27647972","15.88256645","16.36354446","16.9260788","17.13103867","17.5222168","17.81913567","18.04857635","18.07973289","18.11133957","18.31574821","18.88193321","19.21535492","19.67216682","19.76601601","19.74586487","19.62109566","19.54784775","","",
"Europa Central y del Báltico","CEB","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.4065452191592","9.90372306405245","10.2481818433944","10.6655477686365","10.9161755175204","11.0171724645985","10.7235288382602","10.8180927989238","11.1426509013616","11.2781653403279","11.2395600602042","10.968388137743","11.0375897011606","11.4127073360674","11.3170961573088","11.1772088558271","11.809180289262","11.8960389663492","12.0408198140733","","",
"Suiza","CHE","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.93414402","8.78948975","8.9121418","9.38102722","9.37822437","9.45948315","9.40759182","9.62487793","9.85427761","10.04949093","10.08306313","10.35400772","10.78290939","10.37494087","10.44782734","10.63648891","10.61075401","10.99085712","10.99238873","","",
"Islas del Canal","CHI","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.95628929","11.13347244","11.66363049","12.48133278","13.10177708","12.86940384","13.40540028","13.59831047","13.46145725","13.60349178","13.68155193","14.01221943","14.57409","15.38624477","15.69285965","16.02262878","16.75074768","17.97241592","18.32768631","","",
"China","CHN","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.08984089","5.58924198","6.02580309","6.87652969","7.26605892","7.48882866","7.56382132","7.90135717","7.7085824","8.37523079","8.7509222","8.60284996","9.03729343","9.41684246","9.62653923","9.39327621","9.06470871","9.07209206","8.85456753","","",
"Côte d'Ivoire","CIV","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.55759859","4.45654726","4.14795876","4.06708717","4.14515257","3.89134884","3.85718417","3.96364379","4.13571978","4.64522505","4.06209469","4.39369249","4.62200308","4.58988285","5.11125422","4.74841452","4.81630039","5.09554482","5.06648684","","",
"Camerún","CMR","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.42626905","5.34396219","6.4331522","6.51537704","5.26183367","5.24748802","5.18314362","4.22608185","3.46105146","3.04515648","2.61664605","3.21048117","3.73180318","2.50073552","2.94960308","1.81254578","1.81254578","0.73388773","1.13430619","","",
"Congo, República Democrática del","COD","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.4902432","2.4902432","2.4902432","2.4902432","2.4902432","2.4902432","2.4902432","2.4902432","2.4902432","2.4902432","2.4902432","2.53303361","3.87756181","3.90773797","2.97944403","3.84204984","3.80849552","3.98170805","4.45876265","","",
"Congo, República del","COG","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.27290344","3.31901908","1.3442719","1.85525787","1.78429937","1.95315254","2.08378887","2.05207968","4.54892159","2.52816463","3.60210204","2.33683133","2.67131019","2.20951629","1.94996738","2.70981026","2.88502312","3.41037107","3.48379326","","",
"Colombia","COL","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.87092209","15.26100349","14.86234951","15.59660625","15.76017475","16.83542633","16.05467033","16.26566696","17.68387222","17.73576355","17.34730721","17.32942963","16.72848892","16.98225021","17.19585037","18.04010773","19.09369278","19.41239929","19.61733055","","",
"Comoras","COM","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.7343874","5.58177471","7.31681728","7.46336889","7.53568506","6.68320274","5.96134281","5.10906172","3.65532041","3.52829289","3.50808287","7.51401472","3.43845677","3.80284262","3.80418229","3.960114","3.63485932","3.05505013","2.59666514","","",
"Cabo Verde","CPV","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.50158787","11.17305279","9.50427818","11.36700153","9.63142586","8.80299091","8.92111778","10.09019661","8.10699081","8.30945301","7.22943163","8.60780239","8.86497021","9.02955627","9.98307133","10.09395409","10.39242458","10.39242458","10.39242458","","",
"Costa Rica","CRI","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.26386642","24.56250381","24.75751686","26.3323307","25.7376194","25.70561409","29.50900459","31.2062912","32.37934875","33.09884644","31.73521805","32.76519775","31.29064941","29.14554405","29.13676834","29.49176788","28.55218124","26.90707779","27.81505203","","",
"Estados pequeos del Caribe","CSS","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.50299047994188","9.00457389617387","8.44486773180594","9.09574680954584","9.10603565774781","7.63635918256095","8.37947143977966","8.27117636051312","8.40115904821011","9.30236266501971","9.27815049939289","9.21990439336887","9.57739386287076","9.31786830450596","9.88078152142171","10.9795944368794","12.675618093926","","","",
"Cuba","CUB","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.80231476","11.39179516","11.1904707","10.89082336","10.32092667","11.66760921","11.20564365","14.48143005","13.17769623","14.93230438","13.86582088","15.09354115","11.49459648","14.14057636","18.02447128","18.2455864","17.30282402","15.87496376","15.1891737","","",
"Curacao","CUW","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Islas Caimán","CYM","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chipre","CYP","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.33171654","6.3294282","6.7445941","6.11334372","5.79073286","5.74122572","6.04717827","6.14984655","6.51698351","6.5312252","7.13188076","7.24581718","7.16392994","7.32816076","5.99687004","7.04595661","7.45435667","7.50923586","6.64785194","","",
"República Checa","CZE","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.38068295","11.91712761","12.18314552","11.62011814","13.14496994","12.86466885","12.80900383","12.48564243","12.67581272","13.67564201","13.23503971","13.56872177","13.20122623","15.28370667","14.89173889","14.28319836","14.82672405","15.17961884","15.54141617","","",
"Alemania","DEU","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.19214249","16.35607719","16.55538368","16.67023849","16.45692062","16.66662025","16.93236923","17.40985107","17.46101379","17.63922501","17.44903374","17.96287918","18.21507454","18.68886185","19.14915085","19.5059948","19.58901978","19.89893341","19.99492836","","",
"Djibouti","DJI","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.07547617","5.96840477","5.49563599","5.81530714","5.38615036","5.32781839","7.23246336","6.52659225","6.34888029","6.13991737","6.97048664","8.47449207","7.13329411","6.73504782","6.07299089","4.06950951","4.06950951","4.06950951","4.31139421","","",
"Dominica","DMA","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.64061165","8.7834692","8.29837036","8.62954903","8.48119736","8.7105341","8.74014759","7.09984541","7.28526783","7.4169898","7.44341087","9.09039116","9.49375534","9.59457207","9.91579247","9.73140144","7.78120852","6.80457973","6.99865007","","",
"Dinamarca","DNK","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.78373718","13.33597279","13.70535088","13.92824936","14.1999979","14.85673332","15.43233204","15.74048138","15.85259914","15.94620609","15.29368782","15.04397964","14.840271","15.35104084","15.50893307","15.78934193","16.2627449","16.60234261","16.63923073","","",
"República Dominicana","DOM","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.76568317","10.82668972","10.60001564","6.1004343","6.72028732","9.19922638","8.67431355","10.35334587","11.59831429","14.34098434","15.92765141","17.08921814","13.73776531","15.70404816","14.48414516","14.21660042","15.716465","15.55979824","15.40141296","","",
"Argelia","DZA","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.78805256","9.36117744","8.18993187","8.5764122","8.21980286","8.26942539","7.96090984","8.02393723","7.97150373","8.92033768","9.54484272","9.27183247","10.05011749","11.85091305","11.61065006","10.7330904","10.73426056","10.73431492","10.73443604","","",
"Asia oriental y el Pacífico (excluido altos ingresos)","EAP","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"inicial del dividendo demográfico","EAR","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.42754545855243","7.40829701024174","7.6979292737392","7.2546958940262","","","8.26805179533024","8.77965238336464","8.21387660926577","8.53255950601175","8.33533930112453","8.40254874599895","9.08569772165741","9.38915203351298","9.25305807518419","9.83752524898895","9.34300496571892","","",
"Asia oriental y el Pacífico","EAS","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europa y Asia central (excluido altos ingresos)","ECA","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.81397937403768","9.85598060790413","9.47660899697848","9.50683299659612","9.44624631582669","9.41829363309278","9.49872397264335","9.24024893549275","9.13804237199724","9.33621506461229","9.87741543272543","","",
"Europa y Asia central","ECS","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.5810442361261","13.810685903834","14.1179667410215","14.193888557772","14.3781598194277","14.474155425343","14.6242769458579","14.5427797066623","14.3034893068947","14.3891517109312","14.2101111031509","14.4374491283506","14.3859206691233","14.4308480463009","14.7097587144704","14.9234247641852","15.0518359842215","15.0821224556335","15.2487331223103","","",
"Ecuador","ECU","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.139431","6.20780277","6.54682684","8.21314716","8.46123028","7.86558485","8.56826496","9.24782467","6.48655081","8.0534029","9.20462799","9.44383335","10.38327789","10.03407669","10.20479012","10.68842983","10.98594856","11.94627571","11.41695976","","",
"Egipto, República Árabe de","EGY","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.66372633","6.63266277","6.14118385","5.44320345","5.24308968","5.24353075","5.04994678","5.01764584","4.69924688","4.71808481","4.36156321","4.82708216","4.38540936","4.1566329","4.16148472","5.05797672","5.05797672","5.41994286","4.72155714","","",
