"Data Source","Indicadores del desarrollo mundial",

"Last Updated Date","2021-11-23",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Samoa Americana","ASM","Riesgo de contraer gastos catastróficos relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.CRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Antigua y Barbuda","ATG","Riesgo de contraer gastos catastróficos relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.CRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Riesgo de contraer gastos catastróficos relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.CRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8","0.6","0.7","0.6","0.5","0.7","0.9","0.6","0.7","0.6","0.6","0.6","0.6","0.5","0.5","0.5","0.5","0.4",
"Austria","AUT","Riesgo de contraer gastos catastróficos relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.CRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3","0.4","0.2","0.3","0.4","0.4","0.4","0.3","0.3","0.3","0.3","0.3","0.4","0.4","0.3","0.3","0.2","0.2",
"Azerbaiyán","AZE","Riesgo de contraer gastos catastróficos relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.CRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.9","75.6","69","59.4","38.1","37.6","28.7","42.9","31.5","27.2","30.8","24.8","30.2","29.9","31.8","33.1","29.8","28.1",
"Burundi","BDI","Riesgo de contraer gastos catastróficos relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.CRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97","95.9","96.1","96.3","96.2","96.2","93.9","90.6","89.6","85.9","80","91","92.1","88.5","89.1","90.3","90.6","",
"Bélgica","BEL","Riesgo de contraer gastos catastróficos relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.CRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","0.2","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0","0","0.1","0","0","0","0","0","0",
"Benin","BEN","Riesgo de contraer gastos catastróficos relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.CRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.2","53.9","52.9","54.5","49.2","49","48.6","46.9","48.1","45.7","48.5","48.6","47.6","50.5","50.5","49.7","50.9","50.2",
"Burkina Faso","BFA","Riesgo de contraer gastos catastróficos relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.CRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.1","59.1","60","57.9","51.4","55.3","56.1","51.6","53.5","51.9","52.7","51.3","53.1","46.3","45.6","48.4","45.1","40.8",
"Bangladesh","BGD","Riesgo de contraer gastos catastróficos relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.CRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.6","79.1","76.5","78.7","74.9","71.5","73","73.9","68.5","70.2","69.5","68.4","65.9","64.3","65.9","60.5","56.6","55.3",
"Bulgaria","BGR","Riesgo de contraer gastos catastróficos relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.CRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.6","10.8","6.9","9.7","10","9.8","11.3","11.7","10.8","11.1","14.2","10.9","11.4","10.2","9.4",
"Bahrein","BHR","Riesgo de contraer gastos catastróficos relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.CRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bahamas","BHS","Riesgo de contraer gastos catastróficos relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.CRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bosnia y Herzegovina","BIH","Riesgo de contraer gastos catastróficos relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.CRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.2","10.8","5.4","5","5.6","5.9","5.1","4.7","4.2","3.9","4","3.6","3","2.9",
"Belarús","BLR","Riesgo de contraer gastos catastróficos relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.CRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.7","20.7","23.6","24.9","20","19.1","23.2","16.6","16.8","10.9","11.5","11.2","12.7","6.4","6.5","4.6","4.4","3.1",
"Belice","BLZ","Riesgo de contraer gastos catastróficos relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.CRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.4","30.9","28.5","28.2","27","28.9","25.8","25.5","25.5","29.2","26","26.5","26","23.9","26.3","27.9","27.4","28.3",
"Bermudas","BMU","Riesgo de contraer gastos catastróficos relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.CRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Riesgo de contraer gastos catastróficos relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.CRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.6","49.1","51.8","50.4","46.7","40.8","38.9","41.9","38.7","37.6","39.9","34.3","28.3","27.3","22.1","20.2","18.6","7.9",
"Brasil","BRA","Riesgo de contraer gastos catastróficos relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.CRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.5","26.6","25","24.7","21.7","18.4","17.7","16","15.1","15.5","14.2","12.9","13.6","14.9","14.7","15.2","15.3","15.4",
"Barbados","BRB","Riesgo de contraer gastos catastróficos relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.CRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Brunei Darussalam","BRN","Riesgo de contraer gastos catastróficos relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.CRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bhután","BTN","Riesgo de contraer gastos catastróficos relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.CRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.1","15.3","15.7","10.6","14.5","19.6","17.5","17.5","15.3","25","12.6","13.8","11.7","13.2","5","4.2","3.1","2.5",
"Botswana","BWA","Riesgo de contraer gastos catastróficos relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.CRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.3","30.8","30.8","30","25.4","22.1","16.2","14.4","13.3","12.7","11.6","11.5","5.1","5","4.3","4.4","4","1.7",
"República Centroafricana","CAF","Riesgo de contraer gastos catastróficos relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.CRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.3","","","","","","","","","","","","","",
"Canadá","CAN","Riesgo de contraer gastos catastróficos relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.CRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6","0.6","0.7","0.5","0.5","0.5","0.5","0.4","0.4","0.3","0.3","0.3","0.3","0.4","0.2","0.3","0.3","0.3",
"Europa Central y del Báltico","CEB","Riesgo de contraer gastos catastróficos relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.CRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.3000194125229","14.2086599117022","10.0791478993345","9.49459821573938","8.60314847494907","9.28945997429878","9.52065735691251","9.38454918777364","9.91588824214691","9.93131158647217","9.20045026010091","9.05468398704192","8.54377375799459","7.7526663333855","7.61698809942038","7.35881580026871","7.29728073760692",
"Suiza","CHE","Riesgo de contraer gastos catastróficos relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.CRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.1","2.9","3.1","3.5","3.9","3.3","2.7","2.8","2.2","2.3","2.6","2.7","2.4","3.4","2.9","2.6","2.6","2.9",
"Islas del Canal","CHI","Riesgo de contraer gastos catastróficos relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.CRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Riesgo de contraer gastos catastróficos relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.CRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.4","23.2","22.4","17.9","15.8","17.9","12.5","12.3","10.5","9.3","9","8.7","7.4","7.5","7.1","6.8","15","16.6",
"China","CHN","Riesgo de contraer gastos catastróficos relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.CRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.7","67.7","62.5","57.3","52.1","44.9","38.4","34.3","27.4","25.6","18.9","17.2","13.3","12.3","11.2","9.5","8","7.8",
"Côte d'Ivoire","CIV","Riesgo de contraer gastos catastróficos relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.CRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.7","","","","","","","","","","","","","",
"Camerún","CMR","Riesgo de contraer gastos catastróficos relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.CRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.8","70.3","69.9","67.7","67.2","68.7","66.8","69","56.1","65.1","66.2","63","62.3","","","64.7","61.5","57.3",
"Congo, República Democrática del","COD","Riesgo de contraer gastos catastróficos relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.CRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.5","94.3","93.1","94.5","89.4","87.8","81.7","85.3","82.2","78.1","80","76","74.5","78","77.3","74.5","74.4",
"Congo, República del","COG","Riesgo de contraer gastos catastróficos relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.CRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.6","67.7","65.8","49.9","59.5","48.1","51.5","51.6","45.5","51.5","47.8","57.3","73.2","79","80.5","79.8",
"Colombia","COL","Riesgo de contraer gastos catastróficos relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.CRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.7","14.3","15.4","15.6","16","18.4","15.4","14.7","11.5","12","11.3","11","9.3","9","7.5","8.6","8.5","8.1",
"Comoras","COM","Riesgo de contraer gastos catastróficos relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.CRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.8","63.9","65.5","64.9","65.6","62.7","64.5","58","63.9","59.4","56.7","56.1","55.3","52.3","55","54.3","54.1",
"Cabo Verde","CPV","Riesgo de contraer gastos catastróficos relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.CRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.1","24.2","23.3","26.2","25.2","22.9","23.3","23.5","20.9","21.4","20","18.5","18","16.3",
"Costa Rica","CRI","Riesgo de contraer gastos catastróficos relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.CRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.8","18.4","17","16.8","16.8","13.7","15.1","11.1","11.5","10.2","10.4","10.1","8.9","8.2","7.7","7.4","6.8","7.5",
"Estados pequeos del Caribe","CSS","Riesgo de contraer gastos catastróficos relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.CRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cuba","CUB","Riesgo de contraer gastos catastróficos relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.CRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Curacao","CUW","Riesgo de contraer gastos catastróficos relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.CRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Islas Caimán","CYM","Riesgo de contraer gastos catastróficos relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.CRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chipre","CYP","Riesgo de contraer gastos catastróficos relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.CRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.7","10.3","10.8","10.3","11.6","11.5","7.1","9.9","11.1","16","13.7","12.1","12.2","9","8.8","7.3","8.1",
"República Checa","CZE","Riesgo de contraer gastos catastróficos relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.CRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2","0.3","0.3","0.2","0.3","0.5","0.3","0.4","0.4","0.3","0.3","0.3","0.3","0.2","0.1","0.1","0.1","0.1",
"Alemania","DEU","Riesgo de contraer gastos catastróficos relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.CRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1",
"Djibouti","DJI","Riesgo de contraer gastos catastróficos relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.CRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Dominica","DMA","Riesgo de contraer gastos catastróficos relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.CRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Dinamarca","DNK","Riesgo de contraer gastos catastróficos relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.CRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.1","0.1","0.2","0.1","0.1","0.1","0.1",
"República Dominicana","DOM","Riesgo de contraer gastos catastróficos relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.CRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.1","43.7","40.2","38.4","30.2","25.7","25.5","21.3","21.8","20.3","21.8","15.5","17.2","18.1","15","14","14.6","13.6",
"Argelia","DZA","Riesgo de contraer gastos catastróficos relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.CRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.7","19.5","19.8","19.5","18.7","16.1","15.5","16.6","9","6.3","7.2","5.9","7.6","7.6","8.7","7.9","8.9","9.7",
"Asia oriental y el Pacífico (excluido altos ingresos)","EAP","Riesgo de contraer gastos catastróficos relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.CRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.8458143203402","58.2073920510208","55.131390434277","50.387926150634","46.2518031393892","40.5099689908987","35.2147123869049","33.3198453387664","28.5480293438829","26.2597048993348","20.9551068582757","18.9033025157169","15.7153118517785","14.1913081047807","12.8485624482915","11.4253083189415","9.85345080937816","9.44088305562078",
"inicial del dividendo demográfico","EAR","Riesgo de contraer gastos catastróficos relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.CRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.5663974156746","56.5036760368063","58.0582378623953","55.1563829851958","53.6080811478362","50.8198603720864","48.340937302657","48.0251521771171","43.6017900125415","43.9897705500901","41.9749742232154","40.2964217885447","37.6180921814452","34.6972746889215","32.6167102031447","30.7768988774467","29.7324338948523","28.330305322357",
"Asia oriental y el Pacífico","EAS","Riesgo de contraer gastos catastróficos relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.CRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.1917107675149","57.5669456580329","54.5230775353594","48.5617099370193","44.5820901429214","36.6744307793477","31.8977452402954","30.1613292333962","25.8498962471619","23.7947304950364","18.9936979295636","17.1506134912763","14.2767656140993","12.8930845680976","11.6904943879347","10.4044504991961","8.97429825517697","8.60293794681835",
"Europa y Asia central (excluido altos ingresos)","ECA","Riesgo de contraer gastos catastróficos relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.CRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.3666577637743","34.9973381630624","32.2316074082698","25.4394996285551","23.6507852742966","20.5939458920681","20.8032292968669","19.6921698548579","18.3460800041243","16.4495408567507","16.2506052137569","15.0823732670675","18.4389086164232","18.7109841058017","16.8221751980806","15.8144499531539","15.9099244642338","14.8028918828053",
"Europa y Asia central","ECS","Riesgo de contraer gastos catastróficos relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.CRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.0559945173957","16.8543045977045","15.0624948869851","12.5052627171325","11.7460398317307","10.2547324173958","10.3682014265463","9.95119292665292","9.42899570593048","8.78085664012308","8.73683467506764","8.13755805143124","9.63509869091558","9.62867014896884","8.70081418611557","8.20563722723806","8.25501866515845","7.74495577569012",
"Ecuador","ECU","Riesgo de contraer gastos catastróficos relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.CRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.4","48.6","45.8","44.4","41.5","35.7","35.2","32.2","27.4","25.9","26.2","22.7","25.5","23.9","22.3","22.5","22.1","23.1",
"Egipto, República Árabe de","EGY","Riesgo de contraer gastos catastróficos relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.CRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.5","47","47.8","42.1","39","38.3","35.2","36.6","31.8","30.4","28.1","26.8","27.2","29.8","27","27.2","27.5","24.9",
"Zona del Euro","EMU","Riesgo de contraer gastos catastróficos relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.CRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.05608866347596","2.5558704868652","2.3697257609974","2.23738395166715","2.0214808282707","1.9506854608885","1.97431261565917","2.02346876727439","2.14740336326622","2.38163707725874","2.4218759861245","2.35275082005161","2.35851390107365","2.15536191388581","2.07608062497592","1.94321820904116","1.96769802127036","1.91217911580306",
"Eritrea","ERI","Riesgo de contraer gastos catastróficos relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.CRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"España","ESP","Riesgo de contraer gastos catastróficos relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.CRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7","1","0.7","0.8","0.9","0.8","0.9","1.1","1.5","1.7","2","2","1.9","1.7","1.2","1.4","1.1","1.2",
"Estonia","EST","Riesgo de contraer gastos catastróficos relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.CRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.4","91.5","88.5","86.3","81.4","77.3","83.3","84","82.7","81.8","84.4","81","79.9","77.2","78.9","77.2","74","75.1",
"Etiopía","ETH","Riesgo de contraer gastos catastróficos relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.CRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Unión Europea","EUU","Riesgo de contraer gastos catastróficos relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.CRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.985805782089791","3.40462823916452","3.14661443709502","2.93811381771344","2.72364049158304","2.49018416568682","2.66233948173029","2.77509430944045","2.896092020041","3.13477337082965","3.18772700043627","2.98241985334328","2.9745378653509","2.71865585590876","2.48851831108484","2.39509229709133","2.36355405819354","2.31125014253463",
"Frágiles y situaciones de conflicto afectados","FCS","Riesgo de contraer gastos catastróficos relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.CRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.2068958088645","50.9126590592829","52.4142547122885","51.3996416963455","","","50.296818117136","","",
"Finlandia","FIN","Riesgo de contraer gastos catastróficos relacionados con la atención quirúrgica (% de personas en riesgo)","SH.SGR.CRSK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3","0.4","0.2","0.2","0.2","0.2","0.1","0.2","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1",
